	0
8755	DOSBIO001_HT29_24H:BRD-A19500257:0.37037
8756	DOSBIO001_HT29_24H:BRD-A19500257:1.11111
8757	DOSBIO001_HT29_24H:BRD-A19500257:10
8758	DOSBIO001_HT29_24H:BRD-A19500257:3.33333
8759	DOSBIO001_HT29_24H:BRD-K81418486:0.37037
8760	DOSBIO001_HT29_24H:BRD-K81418486:1.11111
8761	DOSBIO001_HT29_24H:BRD-K81418486:10
8762	DOSBIO001_HT29_24H:BRD-K81418486:3.33333
8763	DOSBIO001_MCF7_24H:BRD-A19500257:0.37037
8764	DOSBIO001_MCF7_24H:BRD-A19500257:1.11111
8765	DOSBIO001_MCF7_24H:BRD-A19500257:10
8766	DOSBIO001_MCF7_24H:BRD-A19500257:3.33333
8767	DOSBIO001_MCF7_24H:BRD-K81418486:0.37037
8768	DOSBIO001_MCF7_24H:BRD-K81418486:1.11111
8769	DOSBIO001_MCF7_24H:BRD-K81418486:10
8770	DOSBIO001_MCF7_24H:BRD-K81418486:3.33333
8771	DOSBIO001_NEU_24H:BRD-A19500257:0.37037
8772	DOSBIO001_NEU_24H:BRD-A19500257:1.11111
8773	DOSBIO001_NEU_24H:BRD-A19500257:10
8774	DOSBIO001_NEU_24H:BRD-A19500257:3.33333
8775	DOSBIO001_NEU_24H:BRD-K81418486:0.37037
8776	DOSBIO001_NEU_24H:BRD-K81418486:1.11111
8777	DOSBIO001_NEU_24H:BRD-K81418486:10
8778	DOSBIO001_NEU_24H:BRD-K81418486:3.33333
8779	DOSBIO001_NPC_24H:BRD-A19500257:0.37037
8780	DOSBIO001_NPC_24H:BRD-A19500257:1.11111
8781	DOSBIO001_NPC_24H:BRD-A19500257:10
8782	DOSBIO001_NPC_24H:BRD-A19500257:3.33333
8783	DOSBIO001_NPC_24H:BRD-K81418486:0.37037
8784	DOSBIO001_NPC_24H:BRD-K81418486:1.11111
8785	DOSBIO001_NPC_24H:BRD-K81418486:10
8786	DOSBIO001_NPC_24H:BRD-K81418486:3.33333
8787	DOSBIO001_PC3_24H:BRD-A19500257:0.37037
8788	DOSBIO001_PC3_24H:BRD-A19500257:1.11111
8789	DOSBIO001_PC3_24H:BRD-A19500257:10
8790	DOSBIO001_PC3_24H:BRD-A19500257:3.33333
8791	DOSBIO001_PC3_24H:BRD-K81418486:0.37037
8792	DOSBIO001_PC3_24H:BRD-K81418486:1.11111
8793	DOSBIO001_PC3_24H:BRD-K81418486:10
8794	DOSBIO001_PC3_24H:BRD-K81418486:3.33333
8795	DOSBIO002_A375_24H:BRD-A19500257:0.37037
8796	DOSBIO002_A375_24H:BRD-A19500257:1.11111
8797	DOSBIO002_A375_24H:BRD-A19500257:10
8798	DOSBIO002_A375_24H:BRD-A19500257:3.33333
8799	DOSBIO002_A375_24H:BRD-K81418486:0.37037
8800	DOSBIO002_A375_24H:BRD-K81418486:1.11111
8801	DOSBIO002_A375_24H:BRD-K81418486:10
8802	DOSBIO002_A375_24H:BRD-K81418486:3.33333
8803	DOSBIO002_A549_24H:BRD-A19500257:0.37037
8804	DOSBIO002_A549_24H:BRD-A19500257:1.11111
8805	DOSBIO002_A549_24H:BRD-A19500257:10
8806	DOSBIO002_A549_24H:BRD-A19500257:3.33333
8807	DOSBIO002_A549_24H:BRD-K81418486:0.37037
8808	DOSBIO002_A549_24H:BRD-K81418486:1.11111
8809	DOSBIO002_A549_24H:BRD-K81418486:10
8810	DOSBIO002_A549_24H:BRD-K81418486:3.33333
8811	DOSBIO002_HT29_24H:BRD-A19500257:0.37037
8812	DOSBIO002_HT29_24H:BRD-A19500257:1.11111
8813	DOSBIO002_HT29_24H:BRD-A19500257:10
8814	DOSBIO002_HT29_24H:BRD-A19500257:3.33333
8815	DOSBIO002_HT29_24H:BRD-K81418486:0.37037
8816	DOSBIO002_HT29_24H:BRD-K81418486:1.11111
8817	DOSBIO002_HT29_24H:BRD-K81418486:10
8818	DOSBIO002_HT29_24H:BRD-K81418486:3.33333
8819	DOSBIO002_MCF7_24H:BRD-A19500257:0.37037
8820	DOSBIO002_MCF7_24H:BRD-A19500257:1.11111
8821	DOSBIO002_MCF7_24H:BRD-A19500257:10
8822	DOSBIO002_MCF7_24H:BRD-A19500257:3.33333
8823	DOSBIO002_MCF7_24H:BRD-K81418486:0.37037
8824	DOSBIO002_MCF7_24H:BRD-K81418486:1.11111
8825	DOSBIO002_MCF7_24H:BRD-K81418486:10
8826	DOSBIO002_MCF7_24H:BRD-K81418486:3.33333
8827	DOSBIO002_NEU_24H:BRD-A19500257:0.37037
8828	DOSBIO002_NEU_24H:BRD-A19500257:1.11111
8829	DOSBIO002_NEU_24H:BRD-A19500257:10
8830	DOSBIO002_NEU_24H:BRD-A19500257:3.33333
8831	DOSBIO002_NEU_24H:BRD-K81418486:0.37037
8832	DOSBIO002_NEU_24H:BRD-K81418486:1.11111
8833	DOSBIO002_NEU_24H:BRD-K81418486:10
8834	DOSBIO002_NEU_24H:BRD-K81418486:3.33333
8835	DOSBIO002_NPC_24H:BRD-A19500257:0.37037
8836	DOSBIO002_NPC_24H:BRD-A19500257:1.11111
8837	DOSBIO002_NPC_24H:BRD-A19500257:10
8838	DOSBIO002_NPC_24H:BRD-A19500257:3.33333
8839	DOSBIO002_NPC_24H:BRD-K81418486:0.37037
8840	DOSBIO002_NPC_24H:BRD-K81418486:1.11111
8841	DOSBIO002_NPC_24H:BRD-K81418486:10
8842	DOSBIO002_NPC_24H:BRD-K81418486:3.33333
8843	DOSBIO002_PC3_24H:BRD-A19500257:0.37037
8844	DOSBIO002_PC3_24H:BRD-A19500257:1.11111
8845	DOSBIO002_PC3_24H:BRD-A19500257:10
8846	DOSBIO002_PC3_24H:BRD-A19500257:3.33333
8847	DOSBIO002_PC3_24H:BRD-K81418486:0.37037
8848	DOSBIO002_PC3_24H:BRD-K81418486:1.11111
8849	DOSBIO002_PC3_24H:BRD-K81418486:10
8850	DOSBIO002_PC3_24H:BRD-K81418486:3.33333
8851	ERG003_VCAP_24H:BRD-K81418486-001-15-2:10
8852	ERG003_VCAP_24H:BRD-K81418486-001-15-2:30
8853	ERG003_VCAP_6H:BRD-K81418486-001-15-2:10
8854	ERG003_VCAP_6H:BRD-K81418486-001-15-2:30
8855	ERG004_VCAP_24H:BRD-K81418486-001-15-2:10
8856	ERG004_VCAP_24H:BRD-K81418486-001-15-2:30
8857	ERG004_VCAP_6H:BRD-K81418486-001-15-2:10
8858	ERG004_VCAP_6H:BRD-K81418486-001-15-2:30
8859	ERG005_VCAP_24H:BRD-A06304526-001-01-0:1
8860	ERG005_VCAP_24H:BRD-A06304526-001-01-0:20
8861	ERG005_VCAP_24H:BRD-A06304526-001-01-0:5
8862	ERG005_VCAP_24H:BRD-A19500257-001-01-3:1
8863	ERG005_VCAP_24H:BRD-A19500257-001-01-3:20
8864	ERG005_VCAP_24H:BRD-A19500257-001-01-3:5
8865	ERG005_VCAP_24H:BRD-A39996500-001-01-4:1
8866	ERG005_VCAP_24H:BRD-A39996500-001-01-4:20
8867	ERG005_VCAP_24H:BRD-A39996500-001-01-4:5
8868	ERG005_VCAP_24H:BRD-A61304759-001-01-0:1
8869	ERG005_VCAP_24H:BRD-A61304759-001-01-0:20
8870	ERG005_VCAP_24H:BRD-A61304759-001-01-0:5
8871	ERG005_VCAP_24H:BRD-K21680192-300-08-6:5
8872	ERG005_VCAP_24H:BRD-K81418486-001-15-2:1
8873	ERG005_VCAP_24H:BRD-K81418486-001-15-2:20
8874	ERG005_VCAP_24H:BRD-K81418486-001-15-2:5
8875	ERG005_VCAP_24H:BRD-K88378636-001-02-8:1
8876	ERG005_VCAP_24H:BRD-K88378636-001-02-8:20
8877	ERG005_VCAP_24H:BRD-K88378636-001-02-8:5
8878	ERG005_VCAP_48H:BRD-A06304526-001-01-0:1
8879	ERG005_VCAP_48H:BRD-A06304526-001-01-0:5
8880	ERG005_VCAP_48H:BRD-A19500257-001-01-3:1
8881	ERG005_VCAP_48H:BRD-A19500257-001-01-3:20
8882	ERG005_VCAP_48H:BRD-A19500257-001-01-3:5
8883	ERG005_VCAP_48H:BRD-A39996500-001-01-4:1
8884	ERG005_VCAP_48H:BRD-A39996500-001-01-4:20
8885	ERG005_VCAP_48H:BRD-A39996500-001-01-4:5
8886	ERG005_VCAP_48H:BRD-A61304759-001-01-0:1
8887	ERG005_VCAP_48H:BRD-A61304759-001-01-0:20
8888	ERG005_VCAP_48H:BRD-A61304759-001-01-0:5
8889	ERG005_VCAP_48H:BRD-K21680192-300-08-6:1
8890	ERG005_VCAP_48H:BRD-K81418486-001-15-2:1
8891	ERG005_VCAP_48H:BRD-K81418486-001-15-2:5
8892	ERG005_VCAP_48H:BRD-K88378636-001-02-8:1
8893	ERG005_VCAP_48H:BRD-K88378636-001-02-8:5
8894	ERG005_VCAP_6H:BRD-A06304526-001-01-0:1
8895	ERG005_VCAP_6H:BRD-A06304526-001-01-0:20
8896	ERG005_VCAP_6H:BRD-A06304526-001-01-0:5
8897	ERG005_VCAP_6H:BRD-A19500257-001-01-3:1
8898	ERG005_VCAP_6H:BRD-A19500257-001-01-3:20
8899	ERG005_VCAP_6H:BRD-A19500257-001-01-3:5
8900	ERG005_VCAP_6H:BRD-A39996500-001-01-4:1
8901	ERG005_VCAP_6H:BRD-A39996500-001-01-4:20
8902	ERG005_VCAP_6H:BRD-A39996500-001-01-4:5
8903	ERG005_VCAP_6H:BRD-A61304759-001-01-0:1
8904	ERG005_VCAP_6H:BRD-A61304759-001-01-0:20
8905	ERG005_VCAP_6H:BRD-A61304759-001-01-0:5
8906	ERG005_VCAP_6H:BRD-K21680192-300-08-6:1
8907	ERG005_VCAP_6H:BRD-K21680192-300-08-6:5
8908	ERG005_VCAP_6H:BRD-K81418486-001-15-2:1
8909	ERG005_VCAP_6H:BRD-K81418486-001-15-2:20
8910	ERG005_VCAP_6H:BRD-K81418486-001-15-2:5
8911	ERG005_VCAP_6H:BRD-K88378636-001-02-8:1
8912	ERG005_VCAP_6H:BRD-K88378636-001-02-8:20
8913	ERG005_VCAP_6H:BRD-K88378636-001-02-8:5
8914	ERG006_VCAP_24H:BRD-K02113016-001-06-3:0.15625
8915	ERG006_VCAP_24H:BRD-K02113016-001-06-3:0.3125
8916	ERG006_VCAP_24H:BRD-K02113016-001-06-3:0.625
8917	ERG006_VCAP_24H:BRD-K02113016-001-06-3:1.25
8918	ERG006_VCAP_24H:BRD-K02113016-001-06-3:10
8919	ERG006_VCAP_24H:BRD-K02113016-001-06-3:2.5
8920	ERG006_VCAP_24H:BRD-K02113016-001-06-3:20
8921	ERG006_VCAP_24H:BRD-K02113016-001-06-3:5
8922	ERG006_VCAP_24H:BRD-K81418486-001-15-2:10
8923	ERG010_VCAP_24H:BRD-A19500257-001-01-3:0.08
8924	ERG010_VCAP_24H:BRD-A19500257-001-01-3:0.4
8925	ERG010_VCAP_24H:BRD-A19500257-001-01-3:10
8926	ERG010_VCAP_24H:BRD-A19500257-001-01-3:2
8927	ERG010_VCAP_24H:BRD-K81418486-001-15-2:0.08
8928	ERG010_VCAP_24H:BRD-K81418486-001-15-2:0.4
8929	ERG010_VCAP_24H:BRD-K81418486-001-15-2:10
8930	ERG010_VCAP_24H:BRD-K81418486-001-15-2:2
8931	ERG010_VCAP_6H:BRD-A19500257-001-01-3:0.08
8932	ERG010_VCAP_6H:BRD-A19500257-001-01-3:0.4
8933	ERG010_VCAP_6H:BRD-A19500257-001-01-3:10
8934	ERG010_VCAP_6H:BRD-A19500257-001-01-3:2
8935	ERG010_VCAP_6H:BRD-K81418486-001-15-2:0.08
8936	ERG010_VCAP_6H:BRD-K81418486-001-15-2:0.4
8937	ERG010_VCAP_6H:BRD-K81418486-001-15-2:10
8938	ERG010_VCAP_6H:BRD-K81418486-001-15-2:2
8939	ERG011_VCAP_24H:BRD-A19500257-001-01-3:0.08
8940	ERG011_VCAP_24H:BRD-A19500257-001-01-3:0.4
8941	ERG011_VCAP_24H:BRD-A19500257-001-01-3:10
8942	ERG011_VCAP_24H:BRD-A19500257-001-01-3:2
8943	ERG011_VCAP_24H:BRD-K02113016-001-07-1:0.4
8944	ERG011_VCAP_24H:BRD-K02113016-001-07-1:10
8945	ERG011_VCAP_24H:BRD-K02113016-001-07-1:2
8946	ERG011_VCAP_24H:BRD-K03406345-001-12-0:0.4
8947	ERG011_VCAP_24H:BRD-K03406345-001-12-0:10
8948	ERG011_VCAP_24H:BRD-K03406345-001-12-0:2
8949	ERG011_VCAP_24H:BRD-K36007650-001-01-9:0.4
8950	ERG011_VCAP_24H:BRD-K36007650-001-01-9:10
8951	ERG011_VCAP_24H:BRD-K36007650-001-01-9:2
8952	ERG011_VCAP_24H:BRD-K37890730-001-13-6:0.4
8953	ERG011_VCAP_24H:BRD-K37890730-001-13-6:10
8954	ERG011_VCAP_24H:BRD-K37890730-001-13-6:2
8955	ERG011_VCAP_24H:BRD-K46503544-001-03-1:0.4
8956	ERG011_VCAP_24H:BRD-K46503544-001-03-1:10
8957	ERG011_VCAP_24H:BRD-K46503544-001-03-1:2
8958	ERG011_VCAP_24H:BRD-K69023402-001-05-8:0.4
8959	ERG011_VCAP_24H:BRD-K69023402-001-05-8:10
8960	ERG011_VCAP_24H:BRD-K69023402-001-05-8:2
8961	ERG011_VCAP_24H:BRD-K81418486-001-15-2:0.08
8962	ERG011_VCAP_24H:BRD-K81418486-001-15-2:0.4
8963	ERG011_VCAP_24H:BRD-K81418486-001-15-2:10
8964	ERG011_VCAP_24H:BRD-K81418486-001-15-2:2
8965	ERG011_VCAP_6H:BRD-A19500257-001-01-3:0.08
8966	ERG011_VCAP_6H:BRD-A19500257-001-01-3:0.4
8967	ERG011_VCAP_6H:BRD-A19500257-001-01-3:10
8968	ERG011_VCAP_6H:BRD-A19500257-001-01-3:2
8969	ERG011_VCAP_6H:BRD-K02113016-001-07-1:0.4
8970	ERG011_VCAP_6H:BRD-K02113016-001-07-1:10
8971	ERG011_VCAP_6H:BRD-K02113016-001-07-1:2
8972	ERG011_VCAP_6H:BRD-K03406345-001-12-0:0.4
8973	ERG011_VCAP_6H:BRD-K03406345-001-12-0:10
8974	ERG011_VCAP_6H:BRD-K03406345-001-12-0:2
8975	ERG011_VCAP_6H:BRD-K36007650-001-01-9:0.4
8976	ERG011_VCAP_6H:BRD-K36007650-001-01-9:10
8977	ERG011_VCAP_6H:BRD-K36007650-001-01-9:2
8978	ERG011_VCAP_6H:BRD-K37890730-001-13-6:0.4
8979	ERG011_VCAP_6H:BRD-K37890730-001-13-6:10
8980	ERG011_VCAP_6H:BRD-K37890730-001-13-6:2
8981	ERG011_VCAP_6H:BRD-K46503544-001-03-1:0.4
8982	ERG011_VCAP_6H:BRD-K46503544-001-03-1:10
8983	ERG011_VCAP_6H:BRD-K46503544-001-03-1:2
8984	ERG011_VCAP_6H:BRD-K69023402-001-05-8:0.4
8985	ERG011_VCAP_6H:BRD-K69023402-001-05-8:10
8986	ERG011_VCAP_6H:BRD-K69023402-001-05-8:2
8987	ERG011_VCAP_6H:BRD-K81418486-001-15-2:0.08
8988	ERG011_VCAP_6H:BRD-K81418486-001-15-2:0.4
8989	ERG011_VCAP_6H:BRD-K81418486-001-15-2:10
8990	ERG011_VCAP_6H:BRD-K81418486-001-15-2:2
8991	ERG012_PC3_24H:BRD-A19500257-001-01-3:0.08
8992	ERG012_PC3_24H:BRD-A19500257-001-01-3:0.4
8993	ERG012_PC3_24H:BRD-A19500257-001-01-3:10
8994	ERG012_PC3_24H:BRD-A19500257-001-01-3:2
8995	ERG012_PC3_24H:BRD-K81418486-001-15-2:0.08
8996	ERG012_PC3_24H:BRD-K81418486-001-15-2:0.4
8997	ERG012_PC3_24H:BRD-K81418486-001-15-2:10
8998	ERG012_PC3_24H:BRD-K81418486-001-15-2:2
8999	ERG012_PC3_6H:BRD-A19500257-001-01-3:0.08
9000	ERG012_PC3_6H:BRD-A19500257-001-01-3:0.4
9001	ERG012_PC3_6H:BRD-A19500257-001-01-3:10
9002	ERG012_PC3_6H:BRD-A19500257-001-01-3:2
9003	ERG012_PC3_6H:BRD-K81418486-001-15-2:0.08
9004	ERG012_PC3_6H:BRD-K81418486-001-15-2:0.4
9005	ERG012_PC3_6H:BRD-K81418486-001-15-2:10
9006	ERG012_PC3_6H:BRD-K81418486-001-15-2:2
9007	ERG012_VCAP_24H:BRD-A19500257-001-01-3:0.08
9008	ERG012_VCAP_24H:BRD-A19500257-001-01-3:0.4
9009	ERG012_VCAP_24H:BRD-A19500257-001-01-3:10
9010	ERG012_VCAP_24H:BRD-A19500257-001-01-3:2
9011	ERG012_VCAP_24H:BRD-K81418486-001-15-2:0.08
9012	ERG012_VCAP_24H:BRD-K81418486-001-15-2:0.4
9013	ERG012_VCAP_24H:BRD-K81418486-001-15-2:10
9014	ERG012_VCAP_24H:BRD-K81418486-001-15-2:2
9015	ERG012_VCAP_6H:BRD-A19500257-001-01-3:0.08
9016	ERG012_VCAP_6H:BRD-A19500257-001-01-3:0.4
9017	ERG012_VCAP_6H:BRD-A19500257-001-01-3:10
9018	ERG012_VCAP_6H:BRD-A19500257-001-01-3:2
9019	ERG012_VCAP_6H:BRD-K81418486-001-15-2:0.08
9020	ERG012_VCAP_6H:BRD-K81418486-001-15-2:0.4
9021	ERG012_VCAP_6H:BRD-K81418486-001-15-2:10
9022	ERG012_VCAP_6H:BRD-K81418486-001-15-2:2
9023	ERG014_PC3_24H:BRD-A19500257-001-01-3:0.08
9024	ERG014_PC3_24H:BRD-A19500257-001-01-3:0.4
9025	ERG014_PC3_24H:BRD-A19500257-001-01-3:10
9026	ERG014_PC3_24H:BRD-A19500257-001-01-3:2
9027	ERG014_PC3_24H:BRD-K81418486-001-15-2:0.08
9028	ERG014_PC3_24H:BRD-K81418486-001-15-2:0.4
9029	ERG014_PC3_24H:BRD-K81418486-001-15-2:10
9030	ERG014_PC3_24H:BRD-K81418486-001-15-2:2
9031	ERG014_PC3_6H:BRD-A19500257-001-01-3:0.08
9032	ERG014_PC3_6H:BRD-A19500257-001-01-3:0.4
9033	ERG014_PC3_6H:BRD-A19500257-001-01-3:10
9034	ERG014_PC3_6H:BRD-A19500257-001-01-3:2
9035	ERG014_PC3_6H:BRD-K81418486-001-15-2:0.08
9036	ERG014_PC3_6H:BRD-K81418486-001-15-2:0.4
9037	ERG014_PC3_6H:BRD-K81418486-001-15-2:10
9038	ERG014_PC3_6H:BRD-K81418486-001-15-2:2
9039	ERG014_VCAP_24H:BRD-A19500257-001-01-3:0.08
9040	ERG014_VCAP_24H:BRD-A19500257-001-01-3:0.4
9041	ERG014_VCAP_24H:BRD-A19500257-001-01-3:10
9042	ERG014_VCAP_24H:BRD-A19500257-001-01-3:2
9043	ERG014_VCAP_24H:BRD-K81418486-001-15-2:0.08
9044	ERG014_VCAP_24H:BRD-K81418486-001-15-2:0.4
9045	ERG014_VCAP_24H:BRD-K81418486-001-15-2:10
9046	ERG014_VCAP_24H:BRD-K81418486-001-15-2:2
9047	ERG014_VCAP_6H:BRD-A19500257-001-01-3:0.08
9048	ERG014_VCAP_6H:BRD-A19500257-001-01-3:0.4
9049	ERG014_VCAP_6H:BRD-A19500257-001-01-3:10
9050	ERG014_VCAP_6H:BRD-A19500257-001-01-3:2
9051	ERG014_VCAP_6H:BRD-K81418486-001-15-2:0.08
9052	ERG014_VCAP_6H:BRD-K81418486-001-15-2:0.4
9053	ERG014_VCAP_6H:BRD-K81418486-001-15-2:10
9054	ERG014_VCAP_6H:BRD-K81418486-001-15-2:2
9055	ERG015_PC3_24H:BRD-A19500257-001-01-3:0.08
9056	ERG015_PC3_24H:BRD-A19500257-001-01-3:0.4
9057	ERG015_PC3_24H:BRD-A19500257-001-01-3:10
9058	ERG015_PC3_24H:BRD-A19500257-001-01-3:2
9059	ERG015_PC3_24H:BRD-K81418486-001-15-2:0.08
9060	ERG015_PC3_24H:BRD-K81418486-001-15-2:0.4
9061	ERG015_PC3_24H:BRD-K81418486-001-15-2:10
9062	ERG015_PC3_24H:BRD-K81418486-001-15-2:2
9063	ERG015_PC3_6H:BRD-A19500257-001-01-3:0.08
9064	ERG015_PC3_6H:BRD-A19500257-001-01-3:0.4
9065	ERG015_PC3_6H:BRD-A19500257-001-01-3:10
9066	ERG015_PC3_6H:BRD-A19500257-001-01-3:2
9067	ERG015_PC3_6H:BRD-K81418486-001-15-2:0.08
9068	ERG015_PC3_6H:BRD-K81418486-001-15-2:0.4
9069	ERG015_PC3_6H:BRD-K81418486-001-15-2:10
9070	ERG015_PC3_6H:BRD-K81418486-001-15-2:2
9071	ERG015_VCAP_24H:BRD-A19500257-001-01-3:0.08
9072	ERG015_VCAP_24H:BRD-A19500257-001-01-3:0.4
9073	ERG015_VCAP_24H:BRD-A19500257-001-01-3:10
9074	ERG015_VCAP_24H:BRD-A19500257-001-01-3:2
9075	ERG015_VCAP_24H:BRD-K81418486-001-15-2:0.08
9076	ERG015_VCAP_24H:BRD-K81418486-001-15-2:0.4
9077	ERG015_VCAP_24H:BRD-K81418486-001-15-2:10
9078	ERG015_VCAP_24H:BRD-K81418486-001-15-2:2
9079	ERG015_VCAP_6H:BRD-A19500257-001-01-3:0.08
9080	ERG015_VCAP_6H:BRD-A19500257-001-01-3:0.4
9081	ERG015_VCAP_6H:BRD-A19500257-001-01-3:10
9082	ERG015_VCAP_6H:BRD-A19500257-001-01-3:2
9083	ERG015_VCAP_6H:BRD-K81418486-001-15-2:0.08
9084	ERG015_VCAP_6H:BRD-K81418486-001-15-2:0.4
9085	ERG015_VCAP_6H:BRD-K81418486-001-15-2:10
9086	ERG015_VCAP_6H:BRD-K81418486-001-15-2:2
9087	ERG016_VCAP_24H:BRD-K03406345:0.37
9088	ERG016_VCAP_24H:BRD-K03406345:1.11
9089	ERG016_VCAP_24H:BRD-K03406345:10
9090	ERG016_VCAP_24H:BRD-K03406345:3.33
9091	ERG016_VCAP_24H:BRD-K36007650:0.37
9092	ERG016_VCAP_24H:BRD-K36007650:1.11
9093	ERG016_VCAP_24H:BRD-K36007650:3.33
9094	HDAC001_MCF7_24H:BRD-A19500257:10
9095	HDAC001_MCF7_24H:BRD-K81418486:10
9096	HDAC001_MCF7_6H:BRD-A19500257:10
9097	HDAC001_MCF7_6H:BRD-K81418486:10
9098	HDAC001_PC3_24H:BRD-A19500257:10
9099	HDAC001_PC3_24H:BRD-K81418486:10
9100	HDAC001_PC3_6H:BRD-A19500257:10
9101	HDAC001_PC3_6H:BRD-K81418486:10
9102	HDAC002_HA1E_24H:BRD-A19500257-001-04-7:10
9103	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.0012207
9104	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00244141
9105	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00488281
9106	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00976562
9107	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.0195312
9108	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.0390625
9109	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.078125
9110	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.15625
9111	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.3125
9112	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.625
9113	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:1.25
9114	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:10
9115	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:2.5
9116	HDAC002_HA1E_24H:BRD-K81418486-001-10-3:5
9117	HDAC002_HA1E_24H:BRD-K81418486-001-24-4:10
9118	HDAC002_HA1E_6H:BRD-A19500257-001-04-7:10
9119	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.0012207
9120	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.00244141
9121	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.00488281
9122	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.00976562
9123	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.0195312
9124	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.0390625
9125	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.078125
9126	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.15625
9127	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.3125
9128	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.625
9129	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:1.25
9130	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:10
9131	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:2.5
9132	HDAC002_HA1E_6H:BRD-K81418486-001-10-3:5
9133	HDAC002_HA1E_6H:BRD-K81418486-001-24-4:10
9134	HDAC002_MCF7_24H:BRD-A19500257-001-04-7:10
9135	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.0012207
9136	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.00244141
9137	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.00488281
9138	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.00976562
9139	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.0195312
9140	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.0390625
9141	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.078125
9142	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.15625
9143	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.3125
9144	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.625
9145	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:1.25
9146	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:10
9147	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:2.5
9148	HDAC002_MCF7_24H:BRD-K81418486-001-10-3:5
9149	HDAC002_MCF7_24H:BRD-K81418486-001-24-4:10
9150	HDAC002_MCF7_6H:BRD-A19500257-001-04-7:10
9151	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.0012207
9152	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.00244141
9153	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.00488281
9154	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.00976562
9155	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.0195312
9156	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.0390625
9157	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.078125
9158	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.15625
9159	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.3125
9160	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.625
9161	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:1.25
9162	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:10
9163	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:2.5
9164	HDAC002_MCF7_6H:BRD-K81418486-001-10-3:5
9165	HDAC002_MCF7_6H:BRD-K81418486-001-24-4:10
9166	HDAC002_PC3_24H:BRD-A19500257-001-04-7:10
9167	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.0012207
9168	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.00244141
9169	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.00488281
9170	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.00976562
9171	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.0195312
9172	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.0390625
9173	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.078125
9174	HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.15625
